,0,2,5,7,9,10,11,12,14,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,51,52,53,54,55,56,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87,88,91,92,94
36,[14 12],[15 10],[17 10],[20 12],[14 11],[17  9],[13 14],[16  8],[14 11],[15  9],[16  9],[15 13],[14 11],[14  9],[15  8],[21 15],[13 20],[16  9],[15 11],[14 10],[14 11],[16 10],[13  9],[17 16],[13 11],[13  9],[13 11],[14  9],[11 15],[14 11],[13 13],[11 15],[16 10],[13  8],[14  8],[15 10],[19 14],[14  8],[14  8],[17 12],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 17],[14  9],[18 14],[14  9],,,[14 10],[14  8],[19 13],[16 10],[17 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  8],[16 11],[13 10],[14 10],[16 11],[16 12],[16 11],[15 12],[16 10],[16 10],,[14 11],[15  9]
37,[14 12],[14 10],[17 10],[20 12],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[14 11],[14  9],[15  8],[21 15],[13 19],[16  9],[14 11],[14 10],[14 11],[16 11],[13 10],[18 17],[13 11],[13  9],[13 11],[14 10],[18 13],[14 11],[18 14],[11 15],[16 10],[14  9],[14  8],[15 10],[19 15],[13  8],[14  8],[18 13],[16  9],[17 11],[16 10],[14 10],[14  9],[14 10],[17 16],[16 10],[18 18],[13  9],[18 14],[13  9],,,[14 10],[14  8],[13  8],[16 10],[16 11],[16 10],[14 11],[14 10],[16 11],[15 13],[16  9],[15 12],[13 10],[14 11],[15 11],[16 12],[16 12],[15 12],[16 10],[15 10],,[14 11],[16 10]
38,[14 12],[15 10],[17 10],[21 13],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[17  9],[15 13],[14 11],[14  9],[15  8],[21 15],[13 20],[16  9],[15 11],[14 10],[14 11],[16 10],[13 10],[18 17],[13 11],[13  9],[13 11],[14 10],[19 12],[14 11],[18 14],[11 15],[16 10],[14  8],[19 10],[14 10],[19 15],[13  8],[13  7],[18 12],[16  9],[16 20],[16 10],[14 10],[14  9],[14 10],[17 15],[16 10],[18 18],[14  9],[18 15],[14  9],,,[14 10],[14  8],[19 13],[16 10],[17 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  8],[16 12],[13 10],[14 10],[15 10],[16 12],[16 11],[15 12],[15 10],[15 10],,[14 11],[15  9]
39,[14 12],[14 10],[17 10],[21 13],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[15 11],[14  8],[15  8],[21 15],[13 20],[16  9],[15 11],[14 10],[14 11],[16 10],[14 10],[18 17],[13 11],[13  9],[14 10],[15 10],[11 15],[14 11],[18 14],[11 15],[16 10],[14  9],[14  8],[15 10],[19 15],[13  8],[13  7],[17 12],[16  9],[16 20],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 18],[14  9],[18 15],[13  9],,,[14 10],[14  8],[19 14],[15 10],[16 11],[16 10],[14 11],[14 10],[16 11],[15 13],[16  8],[16 11],[14 10],[14 10],[16 11],[16 12],[16 11],[15 12],[15 10],[15 10],,[13 11],[15  9]
40,[14 12],[14 10],[17 10],[20 13],[14 11],[17  8],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[14 11],[14  8],[15  8],[21 15],[13 20],[16  9],[14 11],[14 10],[14 11],[16 10],[13 10],[18 17],[13 11],[13  9],[14 10],[14 10],[19 12],[14 11],[14 12],[11 15],[16 10],[14  8],[19 10],[14  9],[19 14],[14  8],[14  8],[17 12],[16  8],[17 11],[16 10],[14 10],[13  9],[14 10],[17 16],[16 10],[18 18],[13  9],[18 16],[13  9],,,[14 10],[14  8],[19 13],[16 10],[17 11],[16 10],[13 11],[13 10],[16 11],[15 13],[16  8],[15 12],[13 10],[14 10],[15 11],[16 12],[16 11],[15 12],[16 10],[15 10],,[14 11],[15  9]
41,[14 12],[14 10],[16 10],[21 14],[14 11],[17  9],[13 14],[16  8],[14 11],[16  9],[16  9],[15 13],[15 11],[15  9],[15  9],[21 16],[13 20],[16  9],[14 12],[14 10],[14 11],[16 11],[14 10],[18 17],[13 11],[13 10],[14 11],[14 10],[19 12],[14 11],[14 13],[11 15],[16 10],[14  9],[14  8],[15 10],[19 15],[14  9],[14  8],[18 13],[16  9],[17 18],[16 10],[14 10],[14  9],[13 10],[17 15],[16 10],[18 18],[14  9],[18 16],[13  9],,,[14 11],[14  8],[13  8],[16 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],[17  9],[16 12],[14 10],[14 10],[16 11],[16 12],[16 11],[16 13],[16 11],[15 10],,[14 11],[15 10]
42,[14 12],[14  9],[17 10],[21 13],[14 11],[16  9],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[14 11],[14  8],[15  9],[21 15],[13 20],[15  9],[15 11],[14 10],[14 11],[16 10],[13 10],[17 16],[13 11],[13  9],[14 10],[14 10],[18 12],[14 11],[18 14],[11 15],[16 11],[14  9],[14  8],[15 10],[19 15],[14  9],[14  8],[17 12],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 16],[17 10],[18 18],[14  9],[18 16],[13  9],,,[14 10],[14  8],[13  8],[16 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  8],[16 11],[13 10],[14 11],[15 10],[16 12],[16 11],[15 12],[16 10],[16 10],,[14 11],[15  9]
43,[14 12],[14 10],[17 10],[20 13],[14 11],[17  9],[13 14],[16  8],[14 11],[15  9],[16  9],[15 13],[14 11],[15  9],[15  8],[21 15],[13 20],[16  9],[14 11],[14 10],[14 11],[16 10],[13 10],[18 17],[13 11],[13 10],[13 11],[14 10],[19 12],[14 11],[13 13],[11 15],[16 10],[13  8],[19 10],[14 10],[19 15],[14  8],[14  8],[17 13],[16  9],[17 12],[16 10],[14 10],[13 10],[14 10],[17 16],[16 10],[18 17],[13  9],[18 15],[13  9],,,[14 11],[14  8],[13  7],[16 10],[17 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  9],[15 12],[13 10],[14 11],[15 10],[16 12],[16 12],[15 12],[16 11],[15 10],,[13 11],[15 10]
44,[13 12],[15 10],[17 10],[20 13],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[14 11],[14  9],[15  9],[21 15],[13 20],[16  9],[14 11],[14 10],[14 11],[16 11],[13 10],[18 16],[13 11],[14 10],[14 10],[14 10],[18 12],[14 11],[18 14],[11 14],[16 10],[14  9],[14  8],[15 10],[19 15],[14  9],[14  8],[17 12],[17  9],[16 21],[16 10],[14 10],[13  9],[14 10],[17 16],[16 10],[18 18],[15 10],[17 13],[13  9],,,[14 11],[14  8],[19 13],[16 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],[17  9],[16 11],[13 10],[13 10],[15 11],[16 12],[16 12],[15 12],[16 11],[16 10],,[14 11],[15  9]
45,[14 12],[14 10],[18 10],[20 13],[14 11],[17  9],[13 14],[16  8],[14 11],[15  9],[16  9],[15 13],[14 11],[15  9],[15  9],[21 15],[16 14],[16  9],[14 11],[14 10],[14 11],[16 11],[14 10],[17 16],[13 11],[13 10],[14 11],[14 10],[11 16],[14 11],[13 13],[11 15],[16 11],[14  9],[15  9],[14 10],[19 15],[14  9],[14  8],[17 12],[16  9],[16 21],[16 10],[14 10],[14 10],[13 10],[17 16],[16 10],[18 18],[14 10],[18 15],[14  9],,,[14 10],[14  8],[19 14],[16 10],[16 11],[16 10],[14 10],[14 10],[16 11],[15 13],[17  9],[15 12],[13 10],[13 11],[15 11],[16 12],[16 12],[15 12],[16 11],[16 10],,[14 11],[15 10]
46,[14 12],[14 10],[17 10],[20 13],[14 12],[17  9],[13 15],[16  9],[14 11],[15  9],[16  9],[15 13],[14 11],[14  9],[15  9],[21 15],[13 20],[16  9],[15 11],[14 10],[14 11],[16 11],[13 10],[18 17],[13 11],[13 10],[13 12],[14 10],[19 12],[14 11],[14 13],[11 15],[16 11],[14  9],[18 10],[14 10],[19 15],[14  8],[14  8],[18 13],[17  9],[16 21],[16 10],[14 10],[13  9],[13 10],[17 16],[16 10],[18 18],[14 10],[18 15],[13  9],,,[14 11],[14  9],[19 13],[15 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  9],[15 12],[13 10],[14 11],[15 11],[16 12],[16 12],[16 13],[15 11],[15 10],,[14 11],[15 10]
47,[13 12],[15 10],[17 10],[21 14],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[14 11],[14  9],[15  9],[21 15],[17 14],[16  9],,[14 10],[14 11],[16 11],[13 10],[18 17],[13 11],[13  9],[13 11],[14 10],[11 16],[14 11],[14 13],[11 15],[16 10],[14  9],[14  8],[14 10],[19 15],[14  9],[14  8],[17 12],[16  9],[16 21],[16 10],[14 10],[14  9],[14 10],[17 16],[16 10],[18 18],[14 10],[18 15],[13  9],,,[14 11],[14  8],[13  8],[15 10],[17 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  8],[16 11],[14 10],[14 10],[16 11],[16 12],[16 12],[15 12],[15 10],[16 10],,[14 11],[15  9]
48,[14 12],[14 10],[17 10],[21 14],[14 11],[17  9],[13 14],[16  9],[14 11],[15  9],[16  9],[15 13],[14 11],[15  9],[15  9],[21 16],[19 11],[16  9],,[14 10],[14 11],[16 11],[13 10],[18 17],[13 11],[13  9],[14 11],[15 10],[11 16],[14 11],[14 13],[11 15],[16 10],[14  9],[19 10],[14 10],[19 15],[13  9],[14  8],[17 13],[16  9],[17 14],[16 10],[14 10],[14  9],[13 10],[17 16],[17 10],[18 18],[14  9],[18 16],[14  9],,,[14 11],[14  8],[13  8],[16 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  9],[15 12],[13 10],[14 11],[16 11],[16 12],[16 12],[15 12],[16 11],[15 10],,[14 11],[15  9]
49,[14 12],[14 10],[17 10],[21 14],[14 11],[17  9],[13 14],[16  8],[14 11],[15  9],[16  9],[15 13],[14 11],[14  8],[15  9],[21 15],[12 19],[16  9],,[14 10],[14 11],[16 10],[14 10],[18 16],[13 11],[13  9],[14 11],[15 10],[19 12],[14 11],[13 13],[11 15],[16 10],[14  9],[14  8],[15 10],[19 15],[14  9],[14  8],[17 13],[16  9],[16 21],[16 10],[14 10],[13  9],[14 10],[16 15],[16 10],[18 18],[14  9],[18 15],[13  9],,,[14 11],[14  8],[13  8],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],[16  8],[16 11],[13 10],[14 10],[15 11],[16 12],[16 12],[15 12],[16 10],[15 10],,[14 11],[15  9]
50,[14 12],[14 10],[17 10],[20 13],[14 12],[17  9],[13 14],[16  9],[14 11],[15  9],[16  9],[15 13],[14 11],[15  9],[15  9],[21 16],[13 20],[16  9],,[14 10],[14 11],[16 11],[13 10],[18 17],[13 12],[13 10],[14 11],[14 10],[18 13],[14 11],[18 14],[11 15],[16 11],[14  9],[15  9],[14 10],[19 15],[13  9],[14  8],[17 13],[16  9],[17 12],[16 10],[14 10],[14 10],[13 10],[16 15],[16 10],[19 18],[14 10],[18 15],[13  9],,,[13 11],[15  9],[19 13],[16 10],[16 11],[17 11],[14 11],[14 10],[16 11],[15 13],[17  9],[15 12],[13 10],[14 11],[15 11],[16 12],[16 12],[16 13],[15 11],[16 10],,[13 12],[15 10]
51,[14 12],[14  9],[17 10],[21 14],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[14 11],[14  8],[15  9],[21 15],[17 13],[16  9],,[14 10],[14 11],[16 11],[14 10],[18 16],[13 11],[13  9],[14 11],[14 10],[11 16],[14 11],[14 12],[11 15],[16 11],[14  9],[14  8],[14 10],[19 15],[14  9],[14  8],[17 12],[17  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 15],[16 10],[18 18],[14 10],[18 16],[13  9],,,[14 10],[15  8],[19 13],[16 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  9],[16 12],[13 10],[13 10],[16 11],[16 12],[16 11],[15 12],[15 10],[15 10],,[14 11],[15 10]
52,[14 12],[14  9],[17 10],[21 14],[14 11],[18  9],[13 14],[16  8],[14 11],[16  8],[16  9],[15 13],[15 11],[14  9],[15  8],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 10],[13 10],[18 17],[13 11],[13  9],[13 11],[14 10],[19 12],[14 10],[13 13],[11 15],[16 10],[14  9],[14  8],[15 10],[19 15],[13  8],[14  7],[17 13],[16  8],[16 20],[16 10],[14 10],[13  9],[14 10],[17 16],[16 10],[18 18],[14  9],[18 16],[14  9],,,[14 10],[14  8],[19 12],[17 10],[17 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  8],[16 11],[13 10],[14 10],[15 10],[16 12],[16 12],[15 12],[16 10],[15 10],,[14 11],[15 10]
53,[13 12],[14 10],[16 10],[20 13],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[15 11],[15  9],[15  9],[21 15],[18 11],[16  9],,[14 10],[14 11],[16 11],[13 10],[17 16],[13 11],[13  9],[14 12],[14 10],[11 16],[14 11],[18 14],[11 15],[16 10],[14  9],[14  8],[14 10],[19 15],[14  9],[13  7],[17 12],[16  8],[16 20],[16 10],[14 10],[14  9],[14 10],[17 15],[16 10],[18 18],[13  9],[17 14],[13  9],,,[14 10],[14  8],[13  8],[15 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  8],[16 11],[13 10],[13 11],[15 11],[16 12],[16 11],[15 12],[16 11],[15 10],,[13 11],[15 10]
54,[14 12],[14 10],[17  9],[20 13],[14 11],[16  9],[13 14],[16  8],[14 11],[15  9],[16  9],[15 13],[14 11],[15  9],[15  9],[21 16],[18 12],[16  9],,[14 10],[14 11],[16 11],[13 10],[18 16],[13 11],[13  9],[13 11],[14 10],[11 16],[14 11],[14 13],[11 15],[16 10],[14  9],[18 10],[14 10],[19 15],[14  9],[14  8],[17 12],[17  9],[16 21],[16 10],[14 10],[14  9],[14 10],[17 16],[16 10],[18 18],[14 10],[18 15],[14  9],,,[14 11],[14  8],[13  8],[16 10],[16 11],[16 10],[13 11],[14 10],[16 11],[15 13],[16  8],[16 12],[13 10],[14  8],[15 11],[16 12],[16 12],[15 12],[16 11],[15 10],,[14 11],[15 10]
55,[14 12],[14 10],[17 10],[21 13],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[14 11],[14  8],[15  8],[21 15],[13 19],[16  9],,[14 10],[14 11],[16 11],[14 10],[18 14],[13 11],[13  9],[14 11],[15 10],[11 16],[14 10],[13 13],[11 15],[16 10],[14  9],[14  8],[14 10],[19 14],[13  8],[14  8],[17 12],[17  9],[17 11],[16 10],[14 10],[13  9],[14 10],[17 16],[17 10],[18 18],[14 10],[18 16],[13  9],,,[14 10],[14  8],[13  8],[16 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],[16  8],[16 11],[13 10],[14  8],[15 11],[16 12],[16 12],[15 12],[16 10],[15 10],,[14 11],[15 10]
56,[13 12],[14 10],[16 10],[20 13],[14 11],[17  9],[13 14],[16  9],[14 11],[15  8],[16  9],[15 13],[15 11],[14  9],[15  9],[21 15],[12 20],[16  9],,[14 10],[14 11],[16 11],[13 10],[18 16],[13 11],[12 10],[13 11],[14 10],[11 16],[14 11],[13 13],[11 15],[16 10],[14  9],[19 10],[14 10],[15 13],[14  9],[14  8],[17 12],[16  9],[16 20],[16  9],[14 10],[13  9],[14 10],[17 16],[16 10],[18 18],[13 10],[18 15],[14  9],,,[14 10],[14  9],[19 13],[16 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  9],[16 12],[13 10],[14  9],[15 11],[16 12],[16 12],[15 12],[15 10],[15 10],,[14 12],[15  9]
57,[14 12],[15 10],[17  9],[20 13],[14 12],[17  9],[13 14],[16  9],[14 11],[15  9],[16  9],[15 13],[14 11],[15  9],[15  9],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 11],[13 10],[17 16],[13 11],[13  9],[14 11],[14 10],[11 16],[14 11],[19 15],[11 15],[16 11],[14  9],[18 10],[14 10],[15 12],[14  9],[13  8],[17 12],[17  9],[17 11],[16 10],[14 10],[13 10],[13 10],[17 16],[16 10],[18 18],[14 10],[18 16],[13  9],,,[13 11],[14  8],[13  8],[15 10],[16 11],[16 10],[14 11],[13 10],[15 11],[15 13],[16  9],[15 12],[13 10],[14  9],[15 11],[16 12],[16 12],[15 12],[16 11],[15 10],,[13 11],[15 10]
58,[14 12],[14 10],[17 10],[20 13],[14 11],[17  9],[13 14],[16  9],[14 11],[15  9],[16  9],[15 13],[15 11],[15  9],[15  9],[21 16],[17 10],[16  9],,[14 10],[14 11],[16 11],[13 10],[17 16],[13 12],[13  9],[14 12],[14 10],[18 12],[14 11],[13 13],[11 15],[16 11],[13  9],[14  8],[15 10],[15 12],[14  8],[13  8],[18 13],[17  9],[16 21],[16 10],[14 10],[13 10],[14 10],[16 16],[16 10],[18 18],[14 10],[18 17],[13  9],,,[14 11],[14  8],[13  8],[16 10],[16 11],[16 10],[14 11],[13 10],[16 12],[15 13],[16  9],[16 12],[13 10],[14  9],[16 11],[16 12],[16 12],[16 12],[16 11],[15 10],,[14 12],[15 10]
59,[13 12],[14 10],[17 10],[20 13],[14 11],[17  9],[13 14],[16  8],[14 11],[15  9],[16  9],[15 13],[14 11],[14  9],[15  9],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 11],[13 10],[18 16],[13 11],[13 10],[13 11],[14 10],[11 16],[14 11],[17 14],[11 14],[16 11],[14  9],[14  8],[14 10],[15 13],[13  8],[14  8],[17 13],[16  9],[17 12],[16 10],[14 10],[13 10],[13 10],[17 16],[17 10],[18 18],[14 10],[18 15],[13  9],,,[14 11],[14  9],[13  8],[16 10],[16 11],[16 10],[14 11],[13 10],[15 11],[15 13],[16  9],[15 12],[13 10],[15  9],[15 11],[16 12],[16 12],[16 13],[15 10],[15 10],,[14 12],[15 10]
60,[14 12],[14 10],[17 10],[20 13],[14 11],[17  9],[13 14],[16  9],[14 11],[15  8],[16  9],[15 13],[15 11],[14  9],[15  9],[21 15],[13 19],[16  9],,[14 10],[14 11],[16 11],[13 10],[17 16],[13 11],[13  9],[14 11],[14 10],[19 12],[14 11],[17 14],[11 15],[16 10],[14  9],[14  8],[14 10],[15 13],[14  9],[13  7],[17 12],[16  8],[16 21],[15 10],[14 10],[13  9],[14 10],[16 15],[16 10],[18 18],[13  9],[17 13],[13  9],,,[13 11],[14  8],[18 12],[15 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  8],[16 11],[13 10],[14  9],[15 11],[16 12],[16 12],[15 12],[15 10],[15 10],,[14 11],[15  9]
61,[13 12],[14 10],[17 10],[20 13],[14 11],[17  9],[13 14],[16  8],[14 11],[16  9],[16  9],[15 13],[14 10],[14  8],[15  9],[21 15],[12 19],[16  9],,[14 10],[14 11],[16 11],[13 10],[18 17],[13 11],[13  9],[13 11],[14 10],[19 12],[14 11],[14 12],[11 14],[16 11],[14  9],[19 10],[14 10],[15 12],[13  8],[13  7],[19 13],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[16 15],[16 10],[18 17],[13  9],[18 16],[13  9],,,[14 10],[14  8],[19 13],[16 10],[16 11],[16 10],[14 10],[14 10],[16 11],[16 13],[16  8],[16 12],[13 10],[14  9],[15 11],[16 12],[16 12],[16 12],[15 10],[16 10],,[14 11],[15  9]
62,[14 12],[14 10],[17 10],[20 13],[14 11],[17  9],[13 14],[16  9],[14 11],[15  8],[16  9],[15 13],[15 11],[14  9],[15  9],[21 15],[13 20],[16  9],,[14 10],[14 11],[16 11],[13 10],[17 17],[13 11],[13  9],[13 11],[14 10],[17 13],[14 11],[14 13],[11 15],[16 11],[14  9],[14  8],[14 10],[15 12],[14  9],[13  7],[17 13],[16  9],[16 21],[16 10],[14 10],[13 10],[13 10],[17 15],[16 10],[18 18],[14 10],[18 16],[13  9],,,[14 11],[14  8],[18 13],[15 10],[17 11],[16 11],[14 11],[13 10],[16 11],[15 13],[16  8],[15 12],[13 10],[15  9],[15 11],[16 12],[16 12],[15 12],[15 11],[15 10],,[14 11],[15 10]
63,[14 12],[14 10],[17 10],[20 13],[14 11],[17  9],[13 14],[16  9],[14 11],[15  9],[16  9],[15 13],[14 11],[14  9],[15  9],[21 15],[12 19],[16  9],,[14 10],[14 11],[16 11],[13 10],[18 17],[13 11],[13 10],[13 12],[14 10],[11 16],[14 11],[14 12],[11 15],[16 11],[14  9],[19 10],[14 10],[15 13],[13  8],[13  8],[18 13],[16  8],[16 21],[16 10],[14 10],[14  9],[14 10],[17 15],[16 10],[18 18],[13 10],[17 13],[14  9],,,[14 11],[14  8],[19 14],[15 10],[17 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  9],[15 12],[13 10],[14  9],[15 11],[16 12],[16 12],[15 12],[15 10],[15 10],,[14 12],[15 10]
64,[14 12],[14 10],[16 10],[20 13],[14 11],[17  9],[12 15],[16  9],[14 11],[15  8],[16  9],[15 13],[14 11],[14  9],[15  9],[21 15],[18 11],[15  9],,[14 10],[14 11],[16 11],[13 10],[18 17],[13 12],[13 10],[13 10],[14 10],[18 13],[14 11],[13 13],[11 15],[16 11],[13  9],[19 10],[14 10],[14 13],[14  9],[14  8],[17 12],[16  9],[17 12],[16 10],[14 10],[13  9],[14 10],[17 15],[16 10],[18 18],[13 10],[17 13],[13  9],,,[14 11],[14  8],[17 11],[15 10],[16 11],[16 10],[13 11],[13 10],[16 11],[15 13],[16  8],[16 12],[13 10],[14  9],[15 11],[16 12],[16 12],[15 12],[15 10],[15 10],,[13 11],[15  9]
65,[13 12],[14 10],[17 10],[20 13],[14 11],[18  9],[13 14],[16  9],[14 11],[15  8],[16  9],[15 13],[15 11],[15  9],[15  8],[21 15],[17 11],[16  9],,[14 10],[14 11],[16 11],[14 10],[17 16],[13 11],[13 10],[13 11],[15 10],[18 12],[14 11],[13 13],[11 15],[16 11],[14  9],[14  8],[14 10],[15 13],[14  9],[14  8],[17 13],[16  9],[16 21],[16 10],[14 10],[13  9],[14 10],[17 16],[16 10],[18 18],[13 10],[18 15],[14  9],,,[14 10],[14  8],[13  8],[16 10],[16 11],[16 10],[14 11],[14 10],[16 11],[15 13],[16  9],[16 12],[13 10],[14  9],[15 11],[16 12],[16 12],[15 12],[16 11],[15 10],,[14 11],[15 10]
66,[14 12],[14 10],[17 10],[21 14],[14 11],[17  9],[13 14],[16  8],[15 11],[15  8],[16  9],[15 13],[14 10],[14  9],[15  9],[21 15],[13 19],[16  9],,[14 10],[14 11],[16 11],[14 10],[18 17],[13 11],[13  9],[13 11],[14 10],[19 12],[14 10],[14 12],[11 15],[16 11],[14  9],[14  8],[14 10],[15 13],[14  8],[14  8],[18 12],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[16 15],[16 10],[19 18],[14 10],[18 15],[13  9],,,[14 11],[14  8],[19 14],[15 10],[17 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  8],[16 11],[14 10],[15  9],[15 11],[16 12],[16 11],[15 12],[16 10],[15 10],,[14 11],[15  9]
67,[14 12],[14 10],[17  9],[20 13],[14 11],[17  8],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[14 10],[14  9],[16  8],[21 15],[13 19],[16  9],,[14 10],[14 11],[16 11],[14 10],[18 17],[13 11],[13  9],[14 11],[14 10],[18 12],[14 10],[19 14],[11 15],[16 11],[14  9],[19 10],[14 10],[15 12],[14  8],[14  8],[17 12],[16  8],[17 12],[16 10],[14 10],[13  9],[14 10],[16 15],[16 10],[18 17],[13  9],[18 15],[13  9],,,[14 10],[14  8],[19 13],[16 10],[16 11],[16 10],[14 11],[14 10],[16 11],[15 13],[16  9],[16 11],[13 10],[14  9],[15 10],[16 12],[16 12],[15 12],[15 10],[15 10],,[14 11],[15  9]
68,[14 12],[14  9],[17  9],[20 13],[14 11],[17  8],[13 14],[16  8],[15 11],[15  8],[16  9],[15 13],[14 10],[14  9],[15  8],[21 15],[13 19],[16  9],,[14 10],[14 11],[16 11],[13 10],[17 16],[13 11],[13  9],[13 11],[14  9],[11 15],[14 10],[19 14],[11 15],[16 11],[14  9],[14  8],[14  9],[15 12],[14  9],[13  7],[16 12],[16  8],[16 21],[16  9],[14 10],[13  9],[14 10],[17 15],[16 10],[18 17],[13  9],[18 15],[13  9],,,[14 10],[14  8],[19 13],[16 10],[17 11],[16 10],[13 10],[13 10],[16 11],[15 13],[16  8],[16 12],[13 10],[14  8],[15 10],[16 12],[16 11],[15 12],[15 10],[15 10],,[13 11],[15  9]
69,[14 12],[14 10],[17 10],[20 12],[14 11],[17  9],[13 14],[16  9],[14 11],[15  8],[16  9],[15 13],[14 11],[14  9],[15  8],[21 15],[12 19],[16  9],,[14 10],[14 11],[16 11],[14 10],[18 17],[13 11],[13  9],[14 10],[15 10],[11 16],[14 11],[14 12],[11 15],[16 11],[14  9],[14  8],[14  9],[15 13],[14  9],[14  8],[17 13],[16  8],[16 20],[16 10],[14 10],[13  9],[14 10],[16 15],[16 10],[19 18],[14  9],[18 15],[14  9],,,[14 11],[14  8],[19 13],[16 10],[17 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  9],[15 12],[13 10],[14  9],[15 10],[16 12],[16 11],[15 12],[16 10],[15 10],,[14 11],[15  9]
70,[14 12],[14 10],[17 10],[20 13],[14 11],[17  9],[13 14],[16  9],[14 11],[15  8],[16  9],[15 13],[15 11],[15  9],[15  9],[21 15],[17 11],[16  9],,[14 10],[14 11],[16 11],[13 10],[17 16],[13 11],[13  9],[13 10],[14 10],[19 13],[14 11],[14 12],[12 15],[16 11],[14  9],[14  8],[14 10],[15 13],[14  9],[13  8],[18 12],[16  9],[16 21],[15 10],[14 10],[13  9],[13 10],[16 15],[16 10],[18 18],[14 10],[17 14],[13  9],,,[14 11],[14  8],[18 13],[15 10],[16 11],[16 10],[14 11],[13 10],[16 11],[15 13],[16  9],[15 12],[14 10],[15  9],[15 11],[16 12],[16 12],[15 12],[16 10],[15 10],,[14 11],[15  9]
71,[14 12],[14  9],[17  9],[20 12],[14 11],[16  9],[13 14],[16  8],[15 11],[15  8],[16  9],[15 12],[14 10],[14  8],[15  8],[21 15],[13 19],[16  9],,[14 10],[14 11],[16 10],[13 10],[17 16],[13 11],[13  9],[14 10],[14 10],[19 12],[14 11],[18 14],[11 14],[16 11],[14  9],[19 10],[15  9],[15 12],[14  9],[14  7],[18 12],[16  8],[17 11],[16 10],[14 10],[14  9],[14 10],[16 15],[16 10],[18 18],[14 10],[18 16],[13  9],,,[14 10],[14  8],[18 12],[15 10],[17 11],[16 10],[14 10],[13 10],[16 11],[15 13],[16  8],[16 11],[14 10],[14  9],[15 10],[16 12],[16 11],[15 12],[16 10],[16 10],,[14 11],[15  9]
72,[14 12],[14 10],[16  9],[21 14],[14 11],[17  9],[13 14],[16  8],[14 11],[15  8],[16  9],[15 13],[15 10],[14  8],[15  9],[21 15],[18 11],[16  9],,[14 10],[14 11],[16 10],[13 10],[18 17],[13 11],[13  9],[13 11],[14 10],[19 12],[14 11],[14 12],[11 15],[16 11],[14  8],[14  8],[14 10],[15 13],[13  8],[14  8],[17 13],[16  9],[16 20],[16  9],[14 10],[13  9],[14 10],[17 15],[16 10],[18 18],[13  9],[18 16],[14  9],,,[14 10],[14  8],[18 13],[16 10],[17 11],[16 10],[13 10],[13 10],[16 11],[15 13],[16  8],[16 12],[14 10],[14  8],[15 10],[16 12],[16 11],[15 12],[16 10],[16 10],,[13 11],[15  9]
